,cand_id,country,endMonth,endYear,name,startMonth,startYear
4,2008.0,BG,Present,2002,b'Technical University Sofia',,1997.0
5,2008.0,FR,Present,2002,b'Institut national polytechnique de Grenoble',,2002.0
0,2009.0,BE,Present,2010,b'FlandersSynergy',,2009.0
1,2009.0,BE,Present,2013,b'Katholieke Universiteit Leuven - (KULAK)',,2013.0
2,2009.0,US,Present,2014,b'Grow by Park',,2013.0
0,2011.0,,Present,2015,b'Agile in the core',,2015.0
1,2011.0,,Present,2015,b'Agile in the core',,2015.0
2,2011.0,,Present,2016,b'Agile in the Core',,2016.0
0,2012.0,BE,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2012.0,BE,Present,1996,b'Sint-Pietersinstituut Turnhout',,1992.0
2,2012.0,BE,Present,1999,b'Katholieke Hogeschool Kempen',,1996.0
3,2012.0,BE,Present,2001,b'Katholieke Hogeschool Kempen',,1999.0
0,2013.0,US,Present,2015,b'Scaled Agile',,2014.0
1,2013.0,BE,Present,2008,b'Cevora',,2007.0
2,2013.0,,Present,2008,"b'Project management certifications; PMBOK, PRINCE 2, AGILE'",,
0,2014.0,JP,Present,1990,b'KIHO',,1987.0
0,2015.0,BE,Present,Present,b'Erasmushogeschool Brussel',,
1,2015.0,BE,Present,1995,b'Sint Joris Instituut',,1989.0
2,2015.0,BE,Present,1999,b'Erasmushogeschool Brussel',,1997.0
0,2016.0,NL,Present,1992,b'Hoger Instituut voor Maatschappelijk Werk',,1989.0
0,2017.0,US,Present,Present,"b'University of Massachusetts, Amherst'",,
1,2017.0,US,Present,2010,"b'University of Massachusetts, Amherst'",,2006.0
0,2023.0,BE,Present,Present,b'Katholieke Hogeschool Mechelen',,
1,2023.0,BE,Present,2004,b'Katholieke Hogeschool Mechelen',,2001.0
0,2024.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
0,2025.0,MA,Present,1995,b'universit\xc3\x83\xc2\xa9 mohamed 1er oujda',,1990.0
1,2025.0,BE,Present,1999,b'Catholic University of Louvain',,1998.0
2,2025.0,BE,Present,Present,b'technifutur',,
0,2026.0,ES,Present,Present,b'Universidad de Granada',,
1,2026.0,ES,Present,Present,b'Universidad de Granada',,
0,2027.0,BE,Present,Present,b'KU Leuven',,
1,2027.0,BE,Present,2009,b'Katholieke Universiteit Leuven',,2003.0
2,2027.0,BE,Present,2003,b'Salvatorcollege',,1997.0
0,2028.0,FR,Present,Present,b'INSA Lyon - Institut National des Sciences Appliqu\xc3\x83\xc2\xa9es de Lyon',,
1,2028.0,BG,Present,Present,b'Technical University of Sofia',,
2,2028.0,BG,Present,2002,b'Technical University Sofia',,1997.0
3,2028.0,FR,Present,2003,b'INSA Lyon - Institut National des Sciences Appliqu\xc3\x83\xc2\xa9es de Lyon',,2002.0
0,2029.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,2029.0,BE,Present,2005,"b""Karel de Grote' Hogeschool Antwerpen""",,2001.0
0,2032.0,BE,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
1,2032.0,US,Present,2011,b'SAP',,2011.0
2,2032.0,US,Present,2012,b'APICS',,2010.0
3,2032.0,BE,Present,2009,b'University of Li\xc3\x83\xc2\xa8ge',,2004.0
0,2033.0,BE,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2033.0,BE,Present,2001,b'Katholieke Hogeschool Kempen',,1999.0
2,2033.0,BE,Present,Present,b'Sint lambertusscholen westerlo',,
0,2034.0,BE,Present,2014,b'CVO Brussel',,2011.0
1,2034.0,BE,Present,2008,b'Koninklijk Atheneum Anderlecht',,2002.0
2,2034.0,BE,Present,2017,b'CVO Brussel',,2016.0
0,2035.0,IN,Present,Present,b'Bharathidasan University',,
1,2035.0,IN,Present,Present,b'Bharathidasan University',,
0,2036.0,BE,Present,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',,
1,2036.0,US,Present,Present,b'KISP',,
2,2036.0,BE,Present,2002,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',,1998.0
3,2036.0,US,Present,Present,b'KISP',,
0,2037.0,IN,Present,Present,"b'Indian Institute of Management, Calcutta'",,
1,2037.0,IN,Present,Present,b'National Institute of Technology Kurukshetra',,
2,2037.0,IN,Present,2011,"b'Indian Institute of Management, Calcutta'",,2009.0
3,2037.0,IN,Present,2004,b'National Institute of Technology Kurukshetra',,2000.0
0,2041.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,2041.0,BE,Present,Present,b'Onze Lieve Vrouw College Boom',,
2,2041.0,BE,Present,1986,b'Karel de Grote-Hogeschool',,1982.0
0,2042.0,BE,Present,Present,b'KU Leuven',,
1,2042.0,BE,Present,1991,b'Katholieke Universiteit Leuven',,1985.0
2,2042.0,BE,Present,1986,b'Sint-Jan Berchmanscollege Malle',,1980.0
0,2043.0,FR,Present,2008,b'Universit\xc3\x83\xc2\xa9 de science ',,2006.0
1,2043.0,BE,Present,2012,b'RealDolment Education',,2011.0
2,2043.0,BE,Present,2010,b'INTEC BRUSSEL',,2009.0
0,2044.0,IN,Present,Present,b'University of Madras',,
1,2044.0,IN,Present,2003,b'University of Madras',,1999.0
2,2044.0,IN,Present,1997,b'Pratibha Vidya Niketan High Scool',,1996.0
3,2044.0,IN,Present,1999,b'Sri Chaitanya Jr. College',,1997.0
0,2045.0,FR,Present,Present,b'Pierre and Marie Curie University',,
1,2045.0,RU,Present,Present,b'Lomonosov Moscow State University (MSU)',,
2,2045.0,GB,Present,Present,b'London South Bank University',,
3,2045.0,FR,Present,1997,b'Universit\xc3\x83\xc2\xa9 Pierre et Marie Curie (Paris VI)',,1995.0
4,2045.0,GB,Present,1997,b'London South Bank University',,1997.0
5,2045.0,RU,Present,2006,b'Lomonosov Moscow State University (MSU)',,2004.0
0,2046.0,BE,Present,Present,b'Ghent University',,
1,2046.0,BE,Present,2003,b'Universiteit Gent',,2003.0
2,2046.0,BE,Present,1986,b'Sinte-Amelberga - Temse',,1983.0
0,2047.0,BE,Present,Present,b'Haute Ecole Charlemagne',,
0,2048.0,BE,Present,Present,b'Grote hondstraat',,
0,2050.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,2050.0,BE,Present,1998,b'St-Rita College Kontich',,1992.0
2,2050.0,BE,Present,2002,b'Karel de Grote-Hogeschool',,1998.0
0,2051.0,BE,Present,2010,b'Thomas More (Formerly Katholieke Hogeschool Kempen)',,
1,2051.0,BE,Present,Present,b'Provil Lommel',,
0,2052.0,IN,Present,Present,b'Utkal University',,
1,2052.0,IN,Present,1999,b'Utkal University',,1996.0
2,2052.0,IN,Present,2003,b'Utkal University',,2001.0
0,2053.0,BE,Present,2003,b'Provenciale Hogeschool Kortrijk',,2000.0
0,2054.0,IN,Present,2001,b'Marimallappas',,2000.0
1,2054.0,IN,Present,2007,"b'National Institute of Engineering, Mysore'",,2003.0
0,2055.0,BE,Present,Present,b'UHasselt',,
1,2055.0,BE,Present,Present,b'Lagere school',,
0,2056.0,BE,Present,Present,b'KU Leuven',,
1,2056.0,BE,Present,2014,b'CVO Heusden-Zolder',,2012.0
2,2056.0,BE,Present,2007,b'Leuven School of Business and Economics',,2006.0
3,2056.0,BE,Present,2006,b'Katholieke Universiteit Leuven',,2002.0
0,2057.0,,Present,Present,b'Uniwersytet Technologiczno-Przyrodniczy im. Jana i J\xc3\x84\xc2\x99drzeja \xc3\x85\xc2\x9aniadeckich w Bydgoszczy',,
1,2057.0,PL,Present,2006,b'UTP University of Science and Technology in Bydgoszcz',,2001.0
0,2058.0,BE,Present,Present,b'Hogeschool PXL',,
0,2059.0,BE,Present,Present,b'Hogeschool Gent',,
1,2059.0,BE,Present,2011,b'Hogeschool Gent',,
0,2060.0,BE,Present,2006,"b'Coll\xc3\x83\xc2\xa8ge du Sacr\xc3\x83\xc2\xa9-Coeur, Charleroi'",,
1,2060.0,BE,Present,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain (UCL) & Katholieke Universiteit Leuven (KUL - FEB)',,2006.0
2,2060.0,,Present,2011,"b'Universit\xc3\x83\xc2\xa9 catholique de Louvain (UCL, IAG-Louvain School of Management) & Katholieke Universiteit Leuven (KUL)'",,2009.0
0,2061.0,BE,Present,Present,b'Hogeschool PXL',,
1,2061.0,,Present,2012,b'Basis cursus Photoshop',,2012.0
2,2061.0,BE,Present,2013,b'Provinciale Hogeschool Limburg',,2010.0
0,2062.0,BE,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
0,2063.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2063.0,US,Present,Present,b'The University of Texas at Austin',,
2,2063.0,BE,Present,2007,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2002.0
3,2063.0,BE,Present,2002,b'Coll\xc3\x83\xc2\xa8ge Cardinal Mercier',,1994.0
4,2063.0,US,Present,2007,b'The University of Texas at Austin',,2006.0
0,2066.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2066.0,TN,Present,Present,b'University of Tunis El Manar',,
2,2066.0,BE,Present,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2003.0
3,2066.0,BE,Present,2003,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2003.0
4,2066.0,TN,Present,2001,b'Universit\xc3\x83\xc2\xa9 de Tunis El Manar',,1997.0
0,2069.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,2069.0,BE,Present,2006,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,2001.0
2,2069.0,US,Present,Present,b'AEB',,
3,2069.0,US,Present,Present,b'AEB',,
0,2071.0,BE,Present,Present,b'Ghent University',,
1,2071.0,BE,Present,2016,b'Instituut van de Bedrijfsrevisoren',,2013.0
2,2071.0,BE,Present,2008,b'Ghent University',,2005.0
3,2071.0,BE,Present,2010,b'Ghent University',,2008.0
0,2077.0,BE,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
1,2077.0,BE,Present,1996,b'University of Li\xc3\x83\xc2\xa8ge',,1991.0
2,2077.0,BE,Present,1991,b'University of Li\xc3\x83\xc2\xa8ge',,1987.0
3,2077.0,BE,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
4,2077.0,BE,Present,1996,b'University of Li\xc3\x83\xc2\xa8ge',,1991.0
5,2077.0,BE,Present,1991,b'University of Li\xc3\x83\xc2\xa8ge',,1987.0
0,2086.0,BE,Present,Present,b'Lessius Hogeschool Antwerpen',,
1,2086.0,BE,Present,Present,b'Lessius Hogeschool Antwerpen',,
0,2088.0,BE,Present,1996,b'ISIB - Haute Ecole Henri Spaak',,1991.0
1,2088.0,BE,Present,Present,b'Demot-Couvreur',,
0,2089.0,FR,Present,Present,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',,
1,2089.0,FR,Present,2000,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',,1997.0
2,2089.0,FR,Present,Present,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',,
3,2089.0,FR,Present,2000,b'ECPM Ecole europ\xc3\x83\xc2\xa9enne de chimie polym\xc3\x83\xc2\xa8res et mat\xc3\x83\xc2\xa9riaux de Strasbourg',,1997.0
0,2090.0,BE,Present,Present,b'University of Antwerp',,
1,2090.0,BE,Present,1978,b'Universiteit Antwerpen',,1969.0
0,2092.0,BE,Present,Present,b'Hogeschool Gent',,
1,2092.0,BE,Present,Present,b'Hogeschool Gent',,
0,2094.0,BE,Present,Present,b'Erasmushogeschool Brussel',,
1,2094.0,BE,Present,1996,b'Erasmushogeschool Brussel',,1990.0
0,2095.0,IN,Present,Present,b'Dr. Ambedkar Institute Of Technology',,
1,2095.0,IN,Present,2006,b'Dr. Ambedkar Institute Of Technology',,2002.0
2,2095.0,IN,Present,2000,"b'New Cambridge English School, Bangalore India'",,1999.0
0,2096.0,BE,Present,Present,b'University of Antwerp',,
1,2096.0,BE,Present,Present,b'Lessius Hogeschool Antwerpen',,
2,2096.0,BE,Present,2007,b'University of Antwerp',,2005.0
3,2096.0,,Present,2015,b'ISTQB Advanced Level Test Manager',,2015.0
0,2097.0,BE,Present,Present,b'Hogeschool -Universiteit Brussel',,
0,2098.0,BE,Present,2001,b'ULB',,1996.0
0,2099.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
1,2099.0,BE,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
2,2099.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
3,2099.0,BE,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
0,2100.0,BE,Present,Present,b'Hogeschool Gent',,
1,2100.0,BE,Present,2005,b'Hogeschool Gent',,2002.0
0,2101.0,,Present,2003,b'Stedelijke Humaniora',,1990.0
1,2101.0,BE,Present,2007,b'PCVO Maasland',,2004.0
0,2102.0,BE,Present,Present,b'Ichec Brussels Management School',,
1,2102.0,BE,Present,2010,"b""Haute Ecole 'Groupe ICHEC - ISC Saint-Louis - ISFSC', Bruxelles""",,2008.0
2,2102.0,AU,Present,2013,b'SAP Australia',,2013.0
3,2102.0,AU,Present,2013,b'Sydney Institute of ERP',,2013.0
0,2107.0,SA,Present,1987,"b'PCH School - Al-Khobar, KSA'",,1985.0
1,2107.0,,Present,1993,b'GCM via University of KHI',,1991.0
2,2107.0,,Present,Present,b'NT2 Ganshoren',,
0,2108.0,NL,Present,Present,b'Avans Hogeschool Tilburg',,
1,2108.0,BE,Present,Present,b'Arteveldehogeschool',,
2,2108.0,NL,Present,2005,b'Avans Hogeschool Tilburg',,2003.0
3,2108.0,BE,Present,2003,b'Artevelde Hogeschool Gent',,2000.0
0,2109.0,BE,Present,Present,b'Erasmushogeschool Brussel',,
1,2109.0,BE,Present,2004,b'Erasmushogeschool Brussel',,2001.0
0,2110.0,BE,Present,Present,b'KU Leuven',,
1,2110.0,BE,Present,1996,b'KU Leuven',,1991.0
0,2111.0,GB,Present,Present,b'Aylesbury Grammar School',,
1,2111.0,US,Present,Present,b'Beechwood Park',,
0,2112.0,BE,Present,Present,b'Hogeschool Gent',,
1,2112.0,BE,Present,1989,b'Hogeschool Gent',,1986.0
0,2113.0,BE,Present,Present,b'Hogeschool Gent',,
1,2113.0,BE,Present,2010,b'Hogeschool Gent',,2007.0
2,2113.0,BE,Present,2006,b'sint-alloysius college ninove',,2000.0
0,2114.0,BE,Present,Present,b'Ghent University',,
1,2114.0,BE,Present,1993,b'Ghent University',,1986.0
2,2114.0,BE,Present,1986,b'Atheneum Voskenslaan',,1982.0
0,2115.0,BE,Present,2002,b'Sint-Joris menen',,2000.0
1,2115.0,BE,Present,2000,b'Sint-Aloysiuscollege Menen',,1996.0
0,2116.0,IN,Present,Present,b'Uttar Pradesh Technical University',,
1,2116.0,IN,Present,2009,b'Uttar Pradesh Technical University',,2005.0
2,2116.0,IN,Present,2004,"b'Little Flower School, Gorakhpur'",,2003.0
3,2116.0,IN,Present,2009,b'Class of 2009\tBabu Banarasi Das National Institute of Technology',,2005.0
0,2117.0,BE,Present,Present,b'AP Hogeschool Antwerpen',,
1,2117.0,BE,Present,2005,b'AP Hogeschool Antwerpen',,2002.0
0,2118.0,BE,Present,Present,b'Hogeschool West-Vlaanderen - Vlaamse Autonome Hogeschool',,
1,2118.0,BE,Present,Present,b'Ghent University',,
2,2118.0,BE,Present,2007,b'Ghent University',,2003.0
3,2118.0,NL,Present,2003,b'Sint-Franciscus',,1997.0
0,2119.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,2119.0,BE,Present,1988,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,1984.0
0,2120.0,FR,Present,2003,"b'University Joseph Fourier, Grenoble (France)'",,2002.0
1,2120.0,FR,Present,1998,b'University Caen (France)',,1997.0
0,2121.0,GB,Present,Present,b'The University of Sheffield',,
1,2121.0,US,Present,Present,b'Oakland University',,
2,2121.0,GB,Present,2009,b'The University of Sheffield',,2009.0
3,2121.0,US,Present,2006,b'Oakland University',,2005.0
4,2121.0,BE,Present,2011,b'KULeuven',,2006.0
0,2122.0,BE,Present,Present,b'KU Leuven',,
1,2122.0,BE,Present,2007,b'KU Leuven',,2002.0
0,2123.0,BE,Present,Present,b'St Lodewijk',,
1,2123.0,BE,Present,Present,b'Stella Maris Merksem',,
0,2124.0,BE,Present,Present,b'Ichec Brussels Management School',,
1,2124.0,NL,Present,Present,b'Radboud University Nijmegen',,
2,2124.0,BE,Present,2011,b'Louvain School of Management',,2010.0
3,2124.0,BE,Present,2011,"b""Haute Ecole 'Groupe ICHEC - ISC Saint-Louis - ISFSC', Bruxelles""",,2006.0
4,2124.0,NL,Present,2008,b'Radboud Universiteit Nijmegen / University of Nijmegen',,2008.0
0,2125.0,BE,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
1,2125.0,US,Present,1999,b'Coll\xc3\x83\xc2\xa8ge Saint Stanislas',,1993.0
2,2125.0,BE,Present,2009,b'Bruxelles Formation & Cefora',,2009.0
3,2125.0,BE,Present,2005,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,1999.0
0,2126.0,BE,Present,Present,b'Ichec Brussels Management School',,
1,2126.0,BE,Present,Present,b'Ghent University',,
2,2126.0,BE,Present,2014,b'Ichec Brussels Management School',,2012.0
3,2126.0,BE,Present,Present,b'Universiteit Gent',,
4,2126.0,US,Present,2017,b'ALTRAN',,2016.0
0,2127.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris Descartes',,
1,2127.0,FR,Present,2000,b'Universit\xc3\x83\xc2\xa9 Ren\xc3\x83\xc2\xa9 Descartes (Paris V)',,1990.0
0,2129.0,MX,Present,1998,b'ISPAC',,1996.0
0,2130.0,US,Present,Present,b'Bachelor',,
0,2131.0,BE,Present,Present,b'University of Antwerp',,
1,2131.0,BE,Present,2007,b'Universiteit Antwerpen',,2003.0
0,2132.0,,Present,2006,b'\xc3\xa2\xc2\x80\xc2\x9cPolitehnica\xc3\xa2\xc2\x80\xc2\x9d University of Timisoara',,2005.0
1,2132.0,,Present,2005,b'Politehnica\xc3\xa2\xc2\x80\xc2\x9d University of Timisoara',,2000.0
2,2132.0,,Present,Present,"b'ISTQB \xc3\x82\xc2\xae Certified Tester, Foundation Level'",,2012.0
0,2133.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,2133.0,BE,Present,2000,b'Vrije Technische Scholen van Turnhout',,1997.0
2,2133.0,BE,Present,2004,"b""Karel de Grote' Hogeschool Antwerpen""",,2000.0
0,2135.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Blaise Pascal (Clermont-II) - Clermont-Ferrand',,
1,2135.0,FR,Present,Present,b'SIGMA Clermont',,
2,2135.0,FR,Present,2005,b'Universit\xc3\x83\xc2\xa9 Blaise Pascal (Clermont-II) - Clermont-Ferrand',,2005.0
3,2135.0,US,Present,2013,b'BMGI',,2012.0
4,2135.0,FR,Present,2005,b'SIGMA Clermont',,2002.0
0,2136.0,FR,Present,1990,b'Institut Universitaire de Technologie de Caen (France)',,1988.0
1,2136.0,FR,Present,1988,b'Lyc\xc3\x83\xc2\xa9e Marie-Curie de Vire (France)',,
0,2137.0,RO,Present,2001,"b'University of Bucharest, Faculty of Chemistry, Romania'",,1997.0
1,2137.0,RO,Present,2003,"b'University of Bucharest, Faculty of Chemistry, Romania'",,2001.0
0,2138.0,US,Present,2002,b'Oracle Corporation',,2002.0
1,2138.0,,Present,2006,b'British Computer Society (Information Systems Examinations Board)',,2006.0
2,2138.0,US,Present,2000,b'Microsoft Corporation',,2000.0
0,2139.0,BE,Present,Present,b'Katholieke Hogeschool Mechelen',,
1,2139.0,BE,Present,Present,b'SITO 5',,
2,2139.0,BE,Present,2007,b'Katholieke Hogeschool Mechelen',,2003.0
0,2140.0,BE,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2140.0,BE,Present,1998,b'Katholieke Hogeschool Kempen',,1992.0
2,2140.0,BE,Present,1994,b'Sint-Victor',,1987.0
0,2141.0,BE,Present,Present,b'Arteveldehogeschool',,
1,2141.0,BE,Present,2009,b'Sint-Jozefscollege Aalst',,2003.0
2,2141.0,BE,Present,2011,b'Artevelde Hogeschool Gent',,2008.0
0,2142.0,IN,Present,Present,b'University of Madras',,
1,2142.0,IN,Present,Present,b'University of Madras',,
2,2142.0,IN,Present,Present,b'Sainik School',,
0,2143.0,IN,Present,Present,"b'Visvesvaraya Technological University, Belgaum'",,
1,2143.0,IN,Present,Present,"b'Visvesvaraya Technological University, Belgaum'",,
2,2143.0,IN,Present,Present,"b'St.Xaviers high School ,Bhubaneswar, Odisha'",,
0,2144.0,BE,Present,Present,b'Erasmushogeschool Brussel',,
1,2144.0,BE,Present,1999,b'Erasmushogeschool Brussel',,1997.0
0,2145.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,2145.0,BE,Present,1990,b'College van het eucharistisch hart',,1984.0
2,2145.0,BE,Present,1995,b'Karel de Grote-Hogeschool',,1991.0
0,2146.0,BE,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
1,2146.0,BE,Present,2000,b'college Notre Dame Tournai',,1995.0
2,2146.0,,Present,2000,b'College St Henri Mouscron (evening course)',,1999.0
3,2146.0,BE,Present,2005,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,2001.0
0,2147.0,BE,Present,Present,b'KU Leuven',,
1,2147.0,BE,Present,2003,b'KU Leuven',,1998.0
0,2149.0,BE,Present,Present,b'KU Leuven',,
1,2149.0,,Present,Present,b'Academia de Studii Economice din Bucure\xc3\x88\xc2\x99ti',,
2,2149.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 Saint-Louis - Bruxelles',,
3,2149.0,BE,Present,2013,b'University of Leuven',,2012.0
4,2149.0,,Present,2007,b'Academia de Studii Economice din Bucure\xc3\x88\xc2\x99ti',,1999.0
5,2149.0,BE,Present,2009,"b""Facult\xc3\x83\xc2\xa9s universitaires 'Saint-Louis', Bruxelles""",,2007.0
0,2152.0,BE,Present,1990,b'Kon. Atheneum Deurne',,1984.0
1,2152.0,BE,Present,1993,b'HTIGO Deurne-Ruggeveld',,1990.0
0,2154.0,IN,Present,Present,"b'HYD - Osmania University, India'",,
1,2154.0,IN,Present,Present,"b'APTECH, India'",,
0,2155.0,BE,Present,2013,b'Provinciale Hogeschool Hasselt',,2009.0
0,2156.0,MX,Present,2015,b'Lean Six Sigma',,2015.0
1,2156.0,,Present,2007,b'Certification .NET Web',,2007.0
2,2156.0,,Present,2008,b'Test certification TMAP next foundation',,2008.0
0,2157.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Nice Sophia Antipolis',,
1,2157.0,IT,Present,Present,b'Universit\xc3\x83\xc2\xa0 degli Studi di Genova',,
